Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt ,Min 
732,popB,57,63,83,100,0.998,1
733,popB,56,64,0,100,0.998,1
734,popB,55,65,71,100,1.114,1
735,popB,55,65,28,1,1.114,1
736,popB,55,65,53,1,1.114,1
737,popB,55,65,74,100,1.114,1
738,popB,55,65,48,100,1.114,1
739,popB,56,64,100,1,0.99,1
740,popB,57,63,84,1,1.089,1
741,popB,56,64,49,100,1.124,1
742,popB,57,63,71,1,1.181,1
743,popB,57,63,90,100,1.181,1
744,popB,57,63,87,1,1.181,1
745,popB,57,63,24,100,1.181,1
746,popB,58,62,47,1,1.1,1
747,popB,58,62,14,100,1.1,1
748,popB,59,61,78,1,1.153,1
749,popB,60,60,46,1,0.977,1
750,popB,60,60,47,1,0.977,1
751,popB,59,61,113,100,1.015,1
752,popB,59,61,6,100,1.015,1
753,popB,59,61,119,100,1.015,1
754,popB,59,61,73,1,1.015,1
755,popB,59,61,9,1,1.015,1
756,popB,59,61,8,1,1.015,1
757,popB,59,61,103,100,1.015,1
758,popB,58,62,78,100,1.157,1
759,popB,59,61,22,1,1.276,1
760,popB,59,61,63,1,1.276,1
761,popB,60,60,116,1,1.087,1
762,popB,59,61,58,100,1.041,1
763,popB,59,61,114,1,1.041,1
764,popB,59,61,29,100,1.041,1
765,popB,59,61,51,1,1.041,1
766,popB,59,61,74,100,1.041,1
767,popA,59,61,0,0,1.041,1
768,popB,58,62,33,100,1.09,1
769,popB,58,62,2,1,1.09,1
770,popB,57,63,10,100,1.112,1
771,popB,57,63,116,1,1.112,1
772,popB,57,63,4,1,1.112,1
773,popB,57,63,63,1,1.112,1
774,popB,58,62,11,1,1.194,1
775,popB,58,62,88,100,1.194,1
776,popA,58,62,0,0,1.194,1
777,popB,58,62,7,100,1.194,1
778,popB,59,61,20,1,1.113,1
779,popB,60,60,119,1,1.12,1
780,popB,60,60,68,100,1.12,1
781,popA,60,60,0,0,1.12,1
782,popB,59,61,40,100,1.062,1
783,popB,59,61,7,100,1.062,1
784,popB,60,60,54,1,1.083,1
785,popB,59,61,46,100,1.086,1
786,popB,59,61,104,1,1.086,1
787,popB,60,60,92,1,1.007,1
788,popB,60,60,0,100,1.007,1
789,popB,61,59,30,1,1.183,1
790,popB,61,59,78,100,1.183,1
791,popB,61,59,41,100,1.183,1
792,popB,62,58,43,1,1.024,1
793,popB,62,58,106,100,1.024,1
794,popB,62,58,4,1,1.024,1
795,popB,61,59,89,100,1.014,1
796,popB,61,59,42,1,1.014,1
797,popB,60,60,30,100,0.995,1
798,popB,61,59,45,1,1.102,1
799,popB,62,58,88,1,1.047,1
800,popB,62,58,46,100,1.047,1
801,popB,62,58,80,1,1.047,1
802,popB,61,59,111,100,1.077,1
803,popB,61,59,91,100,1.077,1
804,popB,61,59,101,1,1.077,1
805,popB,61,59,75,100,1.077,1
806,popB,61,59,78,100,1.077,1
807,popB,62,58,89,1,1.058,1
808,popB,62,58,106,100,1.058,1
809,popB,62,58,47,1,1.058,1
810,popB,63,57,41,1,1.116,1
811,popA,63,57,0,0,1.116,1
812,popB,63,57,56,1,1.116,1
813,popB,64,56,27,1,1.057,1
814,popB,64,56,8,1,1.057,1
815,popB,63,57,92,100,0.966,1
816,popB,64,56,5,1,0.966,1
817,popB,64,56,26,1,0.966,1
818,popB,64,56,93,1,0.966,1
819,popB,64,56,17,100,0.966,1
820,popB,65,55,61,1,1.136,1
821,popB,66,54,78,1,0.981,1
822,popB,67,53,91,1,1.003,1
823,popB,66,54,95,100,1.037,1
824,popB,65,55,84,100,1.142,1
825,popB,65,55,119,1,1.142,1
826,popB,65,55,23,1,1.142,1
827,popB,66,54,30,1,1.184,1
828,popB,66,54,67,100,1.184,1
829,popB,65,55,109,100,1.096,1
830,popB,66,54,72,1,1.07,1
831,popB,65,55,38,100,1.059,1
832,popB,65,55,89,1,1.059,1
833,popB,65,55,51,1,1.059,1
834,popB,66,54,97,1,1.091,1
835,popB,65,55,76,100,1.067,1
836,popB,65,55,43,1,1.067,1
837,popB,65,55,111,100,1.067,1
838,popB,65,55,95,100,1.067,1
839,popB,64,56,100,100,1.066,1
840,popB,64,56,50,1,1.066,1
841,popB,64,56,12,1,1.066,1
842,popB,64,56,92,100,1.066,1
843,popB,63,57,47,100,1.094,1
844,popB,64,56,47,1,1.066,1
845,popB,64,56,73,1,1.066,1
846,popB,64,56,7,100,1.066,1
847,popB,65,55,46,1,1.06,1
848,popB,65,55,106,100,1.06,1
849,popB,64,56,52,100,1.005,1
850,popB,64,56,13,100,1.005,1
851,popB,64,56,39,1,1.005,1
852,popB,65,55,105,1,0.992,1
853,popB,65,55,76,100,0.992,1
854,popB,65,55,23,1,0.992,1
855,popB,65,55,67,100,0.992,1
856,popB,64,56,63,100,1.146,1
857,popB,64,56,85,1,1.146,1
858,popB,64,56,35,1,1.146,1
859,popB,65,55,76,1,1.182,1
860,popA,65,55,0,0,1.182,1
861,popB,64,56,8,100,1.227,1
862,popB,64,56,117,1,1.227,1
863,popB,63,57,11,100,1.388,1
864,popB,62,58,73,100,1.366,1
865,popB,62,58,58,100,1.366,1
866,popB,63,57,73,1,1.388,1
867,popB,62,58,3,100,1.388,1
868,popA,62,58,0,0,1.388,1
869,popA,62,58,0,0,1.388,1
870,popB,61,59,98,100,1.529,1
871,popB,62,58,44,1,1.598,1
872,popB,61,59,54,100,1.388,1
873,popB,61,59,107,100,1.388,1
874,popB,62,58,49,1,1.46,1
875,popA,62,58,0,0,1.46,1
876,popA,62,58,0,0,1.46,1
877,popB,62,58,95,100,1.46,1
878,popB,63,57,68,1,1.404,1
879,popB,63,57,92,100,1.404,1
880,popB,62,58,73,100,1.309,1
881,popB,62,58,113,100,1.309,1
882,popB,62,58,60,100,1.309,1
883,popB,62,58,18,1,1.309,1
884,popB,62,58,89,1,1.309,1
885,popB,61,59,104,100,1.46,1
886,popB,61,59,101,1,1.46,1
887,popB,60,60,115,100,1.33,1
888,popB,59,61,49,100,1.322,1
889,popB,60,60,49,1,1.33,1
890,popB,60,60,83,100,1.33,1
891,popB,59,61,20,100,1.571,1
892,popA,59,61,0,0,1.571,1
893,popB,59,61,16,100,1.571,1
894,popA,59,61,0,0,1.571,1
895,popA,59,61,0,0,1.571,1
896,popB,59,61,95,100,1.571,1
897,popB,59,61,103,100,1.571,1
898,popB,60,60,3,1,1.571,1
899,popB,59,61,50,100,1.294,1
900,popB,58,62,94,100,1.299,1
901,popB,58,62,34,1,1.299,1
902,popB,58,62,61,1,1.299,1
903,popB,59,61,115,1,1.243,1
904,popB,59,61,35,1,1.243,1
905,popB,58,62,80,100,1.441,1
906,popB,58,62,74,100,1.441,1
907,popB,57,63,72,100,1.503,1
908,popB,57,63,104,100,1.503,1
909,popB,58,62,29,1,1.369,1
910,popB,58,62,92,100,1.369,1
911,popB,58,62,118,1,1.369,1
912,popB,58,62,75,100,1.369,1
913,popB,59,61,98,1,1.316,1
914,popB,59,61,68,1,1.316,1
915,popB,59,61,22,1,1.316,1
916,popB,59,61,93,1,1.316,1
917,popB,58,62,23,100,1.202,1
918,popB,57,63,114,100,1.461,1
919,popB,57,63,114,100,1.461,1
920,popB,58,62,110,1,1.361,1
921,popB,58,62,16,100,1.361,1
922,popB,58,62,46,1,1.361,1
923,popA,58,62,0,0,1.361,1
924,popB,58,62,88,1,1.361,1
925,popB,58,62,72,100,1.361,1
926,popB,57,63,26,100,1.41,1
927,popB,57,63,116,1,1.41,1
928,popB,57,63,38,100,1.41,1
929,popB,57,63,29,1,1.41,1
930,popB,56,64,105,100,1.418,1
931,popB,56,64,25,100,1.418,1
932,popB,56,64,106,100,1.418,1
933,popB,56,64,28,1,1.418,1
934,popB,56,64,0,100,1.418,1
935,popB,57,63,36,1,1.271,1
936,popB,58,62,24,1,1.473,1
937,popB,59,61,33,1,1.352,1
938,popB,58,62,61,100,1.437,1
939,popB,57,63,116,100,1.298,1
940,popB,57,63,93,1,1.298,1
941,popB,58,62,13,1,1.382,1
942,popB,59,61,81,1,1.501,1
943,popB,59,61,3,1,1.501,1
944,popB,58,62,24,100,1.416,1
945,popB,58,62,114,100,1.416,1
946,popA,58,62,0,0,1.416,1
947,popB,58,62,93,1,1.416,1
948,popA,58,62,0,0,1.416,1
949,popB,57,63,108,100,1.327,1
950,popB,57,63,46,1,1.327,1
951,popB,58,62,99,1,1.325,1
952,popB,57,63,68,100,1.318,1
953,popB,57,63,20,100,1.318,1
954,popB,56,64,76,100,1.407,1
955,popB,57,63,26,1,1.42,1
956,popB,56,64,45,100,1.353,1
957,popA,56,64,0,0,1.353,1
958,popB,55,65,26,100,1.522,1
959,popB,56,64,38,1,1.418,1
960,popA,56,64,0,0,1.418,1
961,popB,56,64,60,100,1.418,1
962,popB,56,64,37,100,1.418,1
963,popB,56,64,94,100,1.418,1
964,popB,56,64,49,1,1.418,1
965,popB,56,64,97,1,1.418,1
966,popB,56,64,48,100,1.418,1
967,popB,55,65,64,100,1.475,1
968,popB,55,65,85,1,1.475,1
969,popB,55,65,117,1,1.475,1
970,popB,55,65,24,100,1.475,1
971,popA,55,65,0,0,1.475,1
972,popB,56,64,60,1,1.274,1
973,popB,56,64,32,100,1.274,1
974,popB,57,63,72,1,1.45,1
975,popB,57,63,78,1,1.45,1
976,popB,57,63,46,1,1.45,1
977,popB,58,62,103,1,1.518,1
978,popB,59,61,0,1,1.518,1
979,popA,59,61,0,0,1.518,1
980,popB,58,62,51,100,1.473,1
981,popB,58,62,74,100,1.473,1
982,popB,57,63,60,100,1.273,1
983,popB,57,63,74,100,1.273,1
984,popB,56,64,118,100,1.22,1
985,popB,56,64,35,1,1.22,1
986,popB,57,63,111,1,1.543,1
987,popB,57,63,102,100,1.543,1
988,popB,57,63,10,100,1.543,1
989,popB,57,63,6,100,1.543,1
990,popB,57,63,85,1,1.543,1
991,popB,57,63,117,1,1.543,1
992,popB,58,62,21,1,1.402,1
993,popB,57,63,18,100,1.338,1
994,popB,58,62,20,1,1.376,1
995,popB,59,61,95,1,1.43,1
996,popB,59,61,113,100,1.43,1
997,popB,59,61,75,100,1.43,1
998,popB,59,61,85,1,1.43,1
999,popB,58,62,9,100,1.753,1
1000,popB,57,63,81,100,1.759,1
0,popB,65,55,75,2,1.386,2
1,popB,66,54,6,2,1.386,2
2,popB,67,53,61,2,1.58,2
3,popA,67,53,0,0,1.58,2
4,popA,67,53,0,0,1.58,2
5,popA,67,53,0,0,1.58,2
6,popB,67,53,55,2,1.58,2
7,popB,66,54,30,100,1.376,2
8,popB,66,54,51,100,1.376,2
9,popB,65,55,11,100,1.616,2
10,popB,65,55,41,100,1.616,2
11,popB,64,56,17,100,1.693,2
12,popB,65,55,21,2,1.565,2
13,popB,65,55,116,2,1.565,2
14,popB,66,54,67,2,1.616,2
15,popA,66,54,0,0,1.616,2
16,popB,66,54,9,2,1.616,2
17,popB,66,54,55,2,1.616,2
18,popB,65,55,37,100,1.626,2
19,popB,65,55,1,2,1.626,2
20,popB,65,55,78,100,1.626,2
21,popA,65,55,0,0,1.626,2
22,popB,65,55,79,2,1.626,2
23,popB,66,54,66,2,1.655,2
24,popB,66,54,89,2,1.655,2
25,popB,67,53,46,2,1.628,2
26,popB,68,52,95,2,1.67,2
27,popA,68,52,0,0,1.67,2
28,popB,67,53,12,100,1.759,2
29,popB,67,53,9,2,1.759,2
30,popB,68,52,105,2,1.766,2
31,popA,68,52,0,0,1.766,2
32,popA,68,52,0,0,1.766,2
33,popB,67,53,92,100,1.678,2
34,popB,67,53,64,2,1.678,2
35,popB,67,53,11,100,1.678,2
36,popB,67,53,27,100,1.678,2
37,popB,68,52,18,2,1.88,2
38,popB,69,51,7,2,1.656,2
39,popB,68,52,95,100,1.632,2
40,popA,68,52,0,0,1.632,2
41,popB,68,52,61,2,1.632,2
42,popB,68,52,6,2,1.632,2
43,popB,68,52,111,2,1.632,2
44,popB,69,51,87,2,1.692,2
45,popB,69,51,118,100,1.692,2
46,popB,69,51,81,2,1.692,2
47,popB,69,51,115,2,1.692,2
48,popB,69,51,16,2,1.692,2
49,popB,70,50,110,2,1.696,2
50,popB,71,49,73,2,1.685,2
51,popA,71,49,0,0,1.685,2
52,popB,71,49,57,100,1.685,2
53,popB,70,50,4,100,1.685,2
54,popB,71,49,17,2,1.601,2
55,popA,71,49,0,0,1.601,2
56,popB,71,49,46,2,1.601,2
57,popB,71,49,8,100,1.601,2
58,popB,71,49,47,2,1.601,2
59,popB,70,50,31,100,1.495,2
60,popB,69,51,72,100,1.515,2
61,popB,68,52,47,100,1.671,2
62,popB,67,53,18,100,1.583,2
63,popB,68,52,57,2,1.734,2
64,popB,68,52,23,100,1.734,2
65,popB,67,53,7,100,1.685,2
66,popB,67,53,42,100,1.685,2
67,popB,67,53,12,100,1.685,2
68,popB,67,53,114,100,1.685,2
69,popB,66,54,67,100,1.65,2
70,popB,65,55,62,100,1.807,2
71,popB,65,55,80,2,1.807,2
72,popB,65,55,98,100,1.807,2
73,popB,65,55,32,2,1.807,2
74,popB,64,56,105,100,1.863,2
75,popB,64,56,92,100,1.863,2
76,popB,64,56,70,100,1.863,2
77,popB,64,56,34,100,1.863,2
78,popB,65,55,71,2,1.865,2
79,popB,66,54,31,2,1.59,2
80,popB,65,55,69,100,1.527,2
81,popB,66,54,30,2,1.685,2
82,popB,66,54,102,100,1.685,2
83,popB,65,55,35,100,1.807,2
84,popB,64,56,6,100,1.807,2
85,popA,64,56,0,0,1.807,2
86,popB,64,56,91,100,1.807,2
87,popB,64,56,118,100,1.807,2
88,popB,63,57,60,100,1.64,2
89,popB,63,57,80,2,1.64,2
90,popB,63,57,54,100,1.64,2
91,popB,63,57,12,100,1.64,2
92,popA,63,57,0,0,1.64,2
93,popB,63,57,15,2,1.64,2
94,popB,63,57,89,2,1.64,2
95,popB,63,57,77,100,1.64,2
96,popB,62,58,65,100,1.988,2
97,popB,62,58,2,100,1.988,2
98,popB,62,58,59,2,1.988,2
99,popB,62,58,46,2,1.988,2
100,popB,63,57,39,2,1.685,2
101,popB,63,57,8,100,1.685,2
102,popB,63,57,49,2,1.685,2
103,popB,63,57,38,2,1.685,2
104,popB,63,57,50,100,1.685,2
105,popB,64,56,105,2,1.705,2
106,popB,65,55,69,2,1.887,2
107,popA,65,55,0,0,1.887,2
108,popB,66,54,97,2,1.709,2
109,popB,65,55,1,100,1.709,2
110,popB,65,55,60,100,1.709,2
111,popB,65,55,51,100,1.709,2
112,popB,65,55,17,2,1.709,2
113,popB,65,55,46,2,1.709,2
114,popB,65,55,68,2,1.709,2
115,popB,64,56,117,100,1.64,2
116,popB,63,57,32,100,1.805,2
117,popB,62,58,94,100,1.782,2
118,popB,62,58,48,2,1.782,2
119,popB,62,58,99,2,1.782,2
120,popB,63,57,12,2,1.785,2
121,popB,63,57,101,2,1.785,2
122,popB,63,57,102,100,1.785,2
123,popB,63,57,34,100,1.785,2
124,popB,63,57,96,2,1.785,2
125,popB,63,57,67,100,1.785,2
126,popB,63,57,44,100,1.785,2
127,popB,63,57,16,2,1.785,2
128,popB,63,57,107,100,1.785,2
129,popA,63,57,0,0,1.785,2
130,popB,63,57,23,100,1.785,2
131,popB,63,57,39,2,1.785,2
132,popB,63,57,58,2,1.785,2
133,popB,63,57,4,100,1.785,2
134,popB,62,58,59,100,1.754,2
135,popA,62,58,0,0,1.754,2
136,popB,62,58,15,2,1.754,2
137,popA,62,58,0,0,1.754,2
138,popB,62,58,43,100,1.754,2
139,popB,62,58,25,2,1.754,2
140,popA,62,58,0,0,1.754,2
141,popB,62,58,81,2,1.754,2
142,popB,62,58,5,2,1.754,2
143,popB,62,58,53,100,1.754,2
144,popB,61,59,68,100,1.628,2
145,popB,61,59,82,100,1.628,2
146,popB,61,59,25,2,1.628,2
147,popB,62,58,92,2,1.739,2
148,popB,62,58,68,100,1.739,2
149,popB,62,58,53,100,1.739,2
150,popA,62,58,0,0,1.739,2
151,popB,62,58,6,100,1.739,2
152,popB,61,59,84,100,1.573,2
153,popB,60,60,106,100,1.557,2
154,popB,60,60,51,100,1.557,2
155,popB,60,60,117,100,1.557,2
156,popB,61,59,67,2,1.666,2
157,popB,61,59,58,2,1.666,2
158,popB,61,59,7,100,1.666,2
159,popB,62,58,100,2,1.725,2
160,popA,62,58,0,0,1.725,2
161,popA,62,58,0,0,1.725,2
162,popB,62,58,95,100,1.725,2
163,popB,62,58,40,100,1.725,2
164,popB,62,58,16,2,1.725,2
165,popA,62,58,0,0,1.725,2
166,popB,63,57,59,2,1.447,2
167,popB,63,57,79,2,1.447,2
168,popB,63,57,84,100,1.447,2
169,popB,62,58,76,100,1.443,2
170,popB,62,58,10,100,1.443,2
171,popB,63,57,108,2,1.648,2
172,popB,62,58,69,100,1.673,2
173,popB,61,59,15,100,1.607,2
174,popB,61,59,86,100,1.607,2
175,popB,62,58,2,2,1.607,2
176,popB,62,58,39,2,1.607,2
177,popB,62,58,50,100,1.607,2
178,popB,63,57,20,2,1.558,2
179,popB,63,57,98,100,1.558,2
180,popB,64,56,98,2,1.661,2
181,popB,64,56,26,100,1.661,2
182,popB,64,56,7,100,1.661,2
183,popB,63,57,79,100,1.665,2
184,popB,63,57,94,100,1.665,2
185,popB,63,57,54,100,1.665,2
186,popB,63,57,69,100,1.665,2
187,popB,62,58,87,100,1.715,2
188,popA,62,58,0,0,1.715,2
189,popA,62,58,0,0,1.715,2
190,popB,61,59,89,100,1.722,2
191,popB,62,58,26,2,1.691,2
192,popA,62,58,0,0,1.691,2
193,popB,62,58,35,100,1.691,2
194,popA,62,58,0,0,1.691,2
195,popB,63,57,47,2,1.753,2
196,popB,63,57,16,2,1.753,2
197,popB,63,57,10,100,1.753,2
198,popB,63,57,106,100,1.753,2
199,popB,63,57,89,100,1.753,2
200,popB,62,58,48,100,1.618,2
201,popB,62,58,111,2,1.618,2
202,popB,62,58,93,2,1.618,2
203,popB,61,59,97,100,1.633,2
204,popB,62,58,77,2,1.543,2
205,popB,62,58,100,2,1.543,2
206,popB,62,58,57,2,1.543,2
207,popA,62,58,0,0,1.543,2
208,popB,62,58,102,100,1.543,2
209,popB,61,59,56,100,1.691,2
210,popB,60,60,110,100,1.468,2
211,popB,59,61,88,100,1.66,2
212,popB,59,61,30,2,1.66,2
213,popB,59,61,29,2,1.66,2
214,popA,59,61,0,0,1.66,2
215,popB,59,61,48,100,1.66,2
216,popB,59,61,102,100,1.66,2
217,popB,59,61,46,2,1.66,2
218,popB,58,62,57,100,1.648,2
219,popB,58,62,34,100,1.648,2
220,popB,57,63,49,100,1.662,2
221,popB,57,63,51,100,1.662,2
222,popB,57,63,49,100,1.662,2
223,popB,58,62,95,2,1.508,2
224,popB,57,63,95,100,1.662,2
225,popB,57,63,45,2,1.662,2
226,popB,56,64,93,100,1.771,2
227,popA,56,64,0,0,1.771,2
228,popB,56,64,29,2,1.771,2
229,popB,56,64,1,100,1.771,2
230,popB,55,65,112,100,1.672,2
231,popB,54,66,64,100,1.703,2
232,popB,54,66,79,100,1.703,2
233,popB,54,66,28,2,1.703,2
234,popB,55,65,84,2,1.796,2
235,popB,55,65,61,2,1.796,2
236,popB,56,64,89,2,1.75,2
237,popB,56,64,102,100,1.75,2
238,popA,56,64,0,0,1.75,2
239,popB,56,64,68,100,1.75,2
240,popB,56,64,46,2,1.75,2
241,popB,57,63,56,2,1.616,2
242,popB,58,62,23,2,1.635,2
243,popB,58,62,33,100,1.635,2
244,popB,57,63,83,100,1.603,2
245,popB,58,62,34,2,1.567,2
246,popB,58,62,15,100,1.567,2
247,popB,58,62,0,100,1.567,2
248,popB,58,62,102,100,1.567,2
249,popB,57,63,9,100,1.759,2
250,popA,57,63,0,0,1.759,2
251,popB,56,64,55,100,1.786,2
252,popA,56,64,0,0,1.786,2
253,popB,55,65,58,100,1.732,2
254,popB,55,65,16,2,1.732,2
255,popB,56,64,91,2,1.695,2
256,popB,56,64,46,2,1.695,2
257,popB,55,65,67,100,1.437,2
258,popB,55,65,113,2,1.437,2
259,popB,56,64,87,2,1.6,2
260,popB,56,64,90,2,1.6,2
261,popB,56,64,26,2,1.6,2
262,popB,55,65,30,100,1.789,2
263,popB,55,65,32,100,1.789,2
264,popB,55,65,62,100,1.789,2
265,popB,56,64,48,2,1.673,2
266,popB,56,64,62,100,1.673,2
267,popB,55,65,113,100,1.732,2
268,popB,55,65,28,2,1.732,2
269,popB,55,65,34,2,1.732,2
270,popB,56,64,40,2,1.608,2
271,popB,56,64,91,2,1.608,2
272,popB,57,63,51,2,1.774,2
273,popB,57,63,17,2,1.774,2
274,popB,58,62,78,2,1.866,2
275,popB,59,61,32,2,1.882,2
276,popB,58,62,78,100,1.785,2
277,popB,59,61,37,2,1.601,2
278,popB,59,61,42,100,1.601,2
279,popB,59,61,47,2,1.601,2
280,popB,59,61,76,100,1.601,2
281,popB,58,62,80,100,1.759,2
282,popB,58,62,98,2,1.759,2
283,popB,59,61,6,2,1.759,2
284,popA,59,61,0,0,1.759,2
285,popB,58,62,105,100,1.702,2
286,popB,58,62,96,2,1.702,2
287,popB,58,62,44,100,1.702,2
288,popB,58,62,87,2,1.702,2
289,popB,58,62,73,2,1.702,2
290,popB,58,62,40,2,1.702,2
291,popB,59,61,65,2,1.694,2
292,popA,59,61,0,0,1.694,2
293,popB,60,60,67,2,1.794,2
294,popB,60,60,41,100,1.794,2
295,popA,60,60,0,0,1.794,2
296,popB,60,60,84,2,1.794,2
297,popB,59,61,61,100,1.837,2
298,popB,59,61,0,100,1.837,2
299,popB,58,62,65,100,1.852,2
300,popB,58,62,30,100,1.852,2
301,popB,59,61,54,2,1.694,2
302,popB,58,62,91,100,1.741,2
303,popB,59,61,112,2,1.74,2
304,popB,60,60,70,2,1.758,2
305,popA,60,60,0,0,1.758,2
306,popB,60,60,45,2,1.758,2
307,popB,59,61,101,100,1.758,2
308,popB,59,61,83,100,1.758,2
309,popB,60,60,117,2,1.732,2
310,popB,61,59,50,2,1.726,2
311,popB,61,59,84,2,1.726,2
312,popB,62,58,107,2,1.671,2
313,popB,62,58,73,2,1.671,2
314,popB,61,59,90,100,1.658,2
315,popB,61,59,52,2,1.658,2
316,popB,61,59,46,2,1.658,2
317,popB,60,60,75,100,1.681,2
318,popB,60,60,2,2,1.681,2
319,popB,59,61,34,100,1.811,2
320,popB,59,61,101,100,1.811,2
321,popA,59,61,0,0,1.811,2
322,popB,59,61,11,100,1.811,2
323,popB,59,61,107,2,1.811,2
324,popB,60,60,14,2,1.715,2
325,popB,60,60,78,100,1.715,2
326,popB,61,59,1,2,1.715,2
327,popB,60,60,107,100,1.934,2
328,popB,61,59,36,2,1.644,2
329,popB,60,60,17,100,1.66,2
330,popB,61,59,83,2,1.798,2
331,popB,61,59,57,100,1.798,2
332,popB,61,59,18,100,1.798,2
333,popB,62,58,41,2,1.62,2
334,popB,61,59,99,100,1.635,2
335,popB,61,59,70,2,1.635,2
336,popB,61,59,87,2,1.635,2
337,popB,61,59,119,100,1.635,2
338,popB,62,58,0,2,1.635,2
339,popB,62,58,29,2,1.635,2
340,popB,62,58,7,100,1.635,2
341,popB,62,58,63,2,1.635,2
342,popB,61,59,85,100,1.839,2
343,popB,61,59,22,100,1.839,2
344,popB,61,59,85,100,1.839,2
345,popB,61,59,51,2,1.839,2
346,popA,61,59,0,0,1.839,2
347,popB,60,60,117,100,1.798,2
348,popB,60,60,58,100,1.798,2
349,popB,60,60,83,2,1.798,2
350,popB,60,60,3,100,1.798,2
351,popB,60,60,118,100,1.798,2
352,popB,59,61,41,100,1.778,2
353,popB,59,61,17,100,1.778,2
354,popB,60,60,58,2,1.73,2
355,popB,60,60,112,2,1.73,2
356,popB,60,60,15,100,1.73,2
357,popB,61,59,95,2,1.606,2
358,popB,62,58,60,2,1.67,2
359,popB,62,58,89,2,1.67,2
360,popA,62,58,0,0,1.67,2
361,popB,62,58,23,2,1.67,2
362,popB,62,58,57,100,1.67,2
363,popB,61,59,73,100,1.792,2
364,popB,62,58,75,2,1.646,2
365,popA,62,58,0,0,1.646,2
366,popB,61,59,56,100,1.657,2
367,popB,60,60,63,100,1.832,2
368,popB,60,60,116,2,1.832,2
369,popB,61,59,27,2,1.617,2
370,popB,60,60,112,100,1.813,2
371,popB,61,59,18,2,1.682,2
372,popB,61,59,98,2,1.682,2
373,popB,61,59,84,2,1.682,2
374,popB,61,59,99,100,1.682,2
375,popB,60,60,37,100,1.832,2
376,popB,60,60,62,100,1.832,2
377,popA,60,60,0,0,1.832,2
378,popA,60,60,0,0,1.832,2
379,popB,60,60,110,100,1.832,2
380,popB,60,60,108,2,1.832,2
381,popB,61,59,53,2,1.723,2
382,popB,60,60,116,100,1.669,2
383,popB,60,60,101,100,1.669,2
384,popB,60,60,81,2,1.669,2
385,popB,60,60,44,100,1.669,2
386,popB,60,60,57,100,1.669,2
387,popB,60,60,84,2,1.669,2
388,popB,60,60,12,2,1.669,2
389,popB,60,60,3,100,1.669,2
390,popB,60,60,53,2,1.669,2
391,popB,60,60,54,2,1.669,2
392,popB,61,59,85,2,1.613,2
393,popB,62,58,30,2,1.715,2
394,popB,62,58,36,2,1.715,2
395,popB,61,59,100,100,1.659,2
396,popB,62,58,42,2,1.669,2
397,popB,62,58,106,100,1.669,2
398,popB,63,57,94,2,1.671,2
399,popB,63,57,75,2,1.671,2
400,popB,64,56,97,2,1.609,2
401,popB,64,56,13,2,1.609,2
402,popB,65,55,34,2,1.686,2
403,popB,66,54,19,2,1.823,2
404,popB,66,54,106,100,1.823,2
405,popB,67,53,91,2,1.768,2
406,popB,66,54,2,100,1.768,2
407,popB,67,53,116,2,1.847,2
408,popB,67,53,74,2,1.847,2
409,popB,67,53,22,100,1.847,2
410,popB,67,53,105,100,1.847,2
411,popB,66,54,108,100,1.815,2
412,popB,66,54,72,100,1.815,2
413,popB,65,55,87,100,1.909,2
414,popA,65,55,0,0,1.909,2
415,popB,65,55,55,100,1.909,2
416,popB,66,54,57,2,1.673,2
417,popA,66,54,0,0,1.673,2
418,popB,66,54,105,100,1.673,2
419,popB,67,53,15,2,1.7,2
420,popB,68,52,69,2,1.702,2
421,popB,68,52,85,2,1.702,2
422,popB,68,52,54,2,1.702,2
423,popB,68,52,34,2,1.702,2
424,popB,68,52,66,2,1.702,2
425,popA,68,52,0,0,1.702,2
426,popA,68,52,0,0,1.702,2
427,popB,69,51,62,2,1.497,2
428,popB,69,51,35,100,1.497,2
429,popB,70,50,110,2,1.598,2
430,popB,69,51,116,100,1.66,2
431,popB,69,51,48,2,1.66,2
432,popB,68,52,62,100,1.672,2
433,popB,69,51,11,2,1.731,2
434,popB,69,51,83,2,1.731,2
435,popA,69,51,0,0,1.731,2
436,popA,69,51,0,0,1.731,2
437,popB,68,52,98,100,1.626,2
438,popB,69,51,86,2,1.569,2
439,popA,69,51,0,0,1.569,2
440,popB,69,51,97,2,1.569,2
441,popB,68,52,36,100,1.465,2
442,popB,68,52,50,2,1.465,2
443,popB,67,53,59,100,1.662,2
444,popB,67,53,50,2,1.662,2
445,popB,67,53,76,100,1.662,2
446,popB,66,54,84,100,1.775,2
447,popB,66,54,54,2,1.775,2
448,popB,66,54,55,100,1.775,2
449,popB,66,54,115,2,1.775,2
450,popB,66,54,37,100,1.775,2
451,popB,65,55,47,100,1.6,2
452,popB,66,54,43,2,1.782,2
453,popB,65,55,60,100,1.77,2
454,popB,65,55,13,2,1.77,2
455,popB,66,54,112,2,1.697,2
456,popB,67,53,88,2,1.604,2
457,popB,66,54,1,100,1.604,2
458,popA,66,54,0,0,1.604,2
459,popA,66,54,0,0,1.604,2
460,popB,66,54,10,100,1.604,2
461,popB,67,53,2,2,1.604,2
462,popB,67,53,79,100,1.604,2
463,popB,68,52,35,2,1.582,2
464,popB,69,51,76,2,1.632,2
